品名, 價格
' 德國【sanosan珊諾】孕媽咪私密護潔液200ml', '$299'
' 【SAUGELLA 賽吉兒】天天清爽體驗組(日用100ml+加強100ml)', '$332'
' 【SAUGELLA 賽吉兒】男性專用沐浴拿鐵200ML', '$442'
' 【SAUGELLA 賽吉兒】夏季明星組(日用250ml+加強250ml)', '$672'
' 【SAUGELLA 賽吉兒】潔浴慕斯-加強型150ML', '$357'
' 【SAUGELLA 賽吉兒】菁萃潔浴凝露PH3.5 (加強型)-500ML', '$680'
' 【舒摩兒】特護型舒粉198g', '$332'
' 【舒摩兒】陰道灌洗液(醋酸)133ml*2入', '$170'
' 【舒摩兒】陰道灌洗液(清新氣息)133mlx2入', '$170'
' 【萊潔】生理沖洗器', '$60'
' 【海舒寧】衛生護潔精 200ml', '$420'
' 【舒摩兒】私密緊實青春露57g', '$810'
' 【舒摩兒】 淨潤浴潔露(專業特護配方)237ml', '$386'
' 【SAUGELLA 賽吉兒】水樣潔淨限定組(日用250ml+加強100ml)', '$544'
' 【SAUGELLA 賽吉兒】潔浴凝露-少女型 200ml ', '$323'
' 【立朵舒】淨白柔滑私密潔浴露 250ml', '$375'
' 【舒摩兒】私密緊緻嫩白露148ml(醫藥通路專賣系列) ', '$449'
' 【立朵舒】柔軟滋潤私密潔浴露 250ml', '$359'
' 【SAUGELLA 賽吉兒】高效修護保濕凝膠(加強型)-30ml', '$595'
' 【PURE LIFE】寶淨牙間刷旅行隨身組', '$210'
' 【PURE LIFE】寶淨舒適剔軟式牙間清潔棒(24入)/盒', '$120'
' 【PURE LIFE】寶淨纖柔護齒可替換牙間刷毛(黑色PLT-09)10入', '$130'
' 【PURE LIFE】寶淨纖柔護齒可替換牙間刷毛(橘色PLT-08)10入', '$130'
' 【PURE LIFE】寶淨纖柔護齒可替換牙間刷毛(紫色PLT-07)10入', '$130'
' 【PURE LIFE】寶淨纖柔護齒可替換牙間刷毛(藍色PLT-06)10入', '$130'
' 【PURE LIFE】寶淨纖柔護齒可替換牙間刷毛(綠色PLT-05)10入', '$130'
' 【PURE LIFE】寶淨纖柔護齒可替換牙間刷毛(黃色PLT-04)10入', '$130'
' 【PURE LIFE】寶淨纖柔護齒可替換牙間刷毛(粉紅色PLT-03)10入', '$130'
' 【PURE LIFE】寶淨纖柔護齒可替換牙間刷毛(紅色PLT-02)10入', '$130'
' 【景岳生技】保亦康口含錠30粒裝(國家健康食品認證-有助於減少牙菌斑內突變鏈球菌數量)', '$199'
' 【樂活動】ulôra口腔保濕漱口凝膠梅子口味60ml(廠商直送)', '$990'
' 【樂活動】Discol 滴舒口噴霧式牙膏(廠商直送)', '$422'
' 【PASTA DEL CAPITANO義大利隊長】高級牙膏-經典配方(成分加倍) 75ML', '$319'
' 【PASTA DEL CAPITANO義大利隊長】高級牙膏-亮白進化技術(成分加倍) 75ML', '$319'
' 【歐樂芬ORAL FRESH】敏感性防護蜂膠牙膏(120G)', '$209'
' 【歐樂芬ORAL FRESH】牙周護理蜂膠牙膏(120G)', '$304'
' 【維維樂】固齒敏牙周敏感專業護理牙膏126g', '$150'
' 【Intelligent因特力淨】酵素牙膏125g', '$350'
' 【速可淨】三效合一透明牙膏(膠)', '$250'
' 【日本獅王】漬脫牙膏150g', '$80'
' 【T.KI鐵齒】亮白牙膏130g-', '$155'
' 【黑人】超氟牙膏250g ', '$65'
' 【日本獅王】固力寧佳酵素牙膏150g ', '$79'
' 【T.KI 鐵齒】蜂膠牙膏144G', '$280'
' 【oh care 歐克威爾】成人口腔清新噴霧-薄荷 (15ml)', '$235'
' 【景岳生技】保亦康口含錠30粒裝(國家健康食品認證-有助於減少牙菌斑內突變鏈球菌數量)', '$199'
' 【oh care 歐克威爾】成人口腔清新噴霧-柑橘(15ml)', '$235'
' 【oh care 歐克威爾】成人漱口水 (350ml)', '$340'
' 【戴維爵士】高效潔淨漱口水500ml', '$320'
' 【歐樂登】克洛斯汀漱口水250ML', '$250'
' 【快潔適】抗菌漱口水清新薄荷-500ml', '$69'
' 【快潔適】抗菌漱口水蘋果薄荷-500ml', '$69'
' 【U HEN 湧泉】APIS VIDA 巴西 蜂膠噴劑-錦葵薄荷35ML', '$450'
' 【U HEN 湧泉】APIS VIDA 巴西 蜂膠噴劑-生薑35ML', '$450'
' 【U HEN 湧泉】APIS VIDA 巴西 蜂膠噴劑-石榴薄荷 35ML', '$450'
' 【樂活動】茶萃漱口水30入裝(廠商直送)', '$1656'
' 【PASTA DEL CAPITANO義大利隊長】清新口腔噴劑 15ML', '$252'
' 【PASTA DEL CAPITANO義大利隊長】漱口水(修護) 400ML', '$216'
' 【歐樂芬ORAL FRESH】天然口腔保健液/漱口水 600ML   ', '$646'
' 【歐樂芬ORAL FRESH】天然口腔保健液/漱口水 300ML      < 牙周協會專利認證>', '$361'
' 【Biotene 白樂汀】漱口水 473ml', '$315'
' 【T.KI 鐵齒】抗敏感含氟漱口水620ml(不含酒精) ', '$180'
' 【T.KI 鐵齒】蜂膠漱口水350cc ', '$150'
' 【PURE LIFE】寶淨舒適剔軟式牙間清潔棒(24入)/盒', '$120'
' 【景岳生技】保亦康口含錠30粒裝(國家健康食品認證-有助於減少牙菌斑內突變鏈球菌數量)', '$199'
' 【牙得安】YDA-05超軟毛牙刷(成人用)-1支', '$45'
' 【閃電家族】扁線牙線棒50支/盒', '$25'
' 健康牙刷-成人H1(軟毛)', '$15'
' 【飛特登】長效假牙黏著劑40g', '$235'
' 【飛特登】假牙清潔錠量販包(112錠/盒)', '$360'
' 【PASTA DEL CAPITANO義大利隊長】亮白牙刷(中性毛)', '$116'
' 【PASTA DEL CAPITANO義大利隊長】家庭牙刷(中性毛)', '$85'
' 【保麗淨】局部假牙清潔錠（36錠） ', '$175'
' 【保麗淨】假牙黏著劑保護牙齦配方（70g） ', '$299'
' 【保麗淨】假牙清潔錠（108錠）', '$410'
' 【保麗淨】假牙黏著劑-清新薄荷（60g） ', '$249'
' 【刷樂】扁線牙線棒50入', '$35'
' 【刷樂】含氟潔牙線(薄荷)50M*3入', '$109'
' 【刷樂】扁線牙線棒400入', '$129'
' 【菲力家族】高拉力牙線棒400入', '$119'
' 【保麗淨】潔淨亮白假牙清潔錠(30錠)', '$175'
' 【妲己佳人 DARLIN】粉刺代謝噴霧120ml/瓶', '$499'
' 【KILADOLL 奇拉朵】神奇粉刺拔除鼻膜(6片/盒)* 10盒', '$890'
' 【Dr.Satin】魚子淨痘黃金胜肽面膜3片/盒', '$150'
' 【貝膚黛瑪BIODERMA】平衡控油潔膚液 (500ml/瓶)', '$700'
' 【貝膚黛瑪BIODERMA】平衡去角質潔膚凝露(100ml/瓶)', '$490'
' 【貝膚黛瑪BIODERMA】平衡毛孔細緻凝乳(30ml)', '$680'
' 【貝膚黛瑪BIODERMA】平衡控油潔膚凝露(200ml/瓶)', '$490'
' 【貝膚黛瑪BIODERMA】平衡控油潔膚液500ml(2入組)', '$1085'
' 【護妍天使】煥顏淨痘洗面乳(80g)', '$250'
' 【KILADOLL 奇拉朵】神奇粉刺拔除鼻膜(6片/盒)* 5盒', '$500'
' 【KILADOLL 奇拉朵】神奇粉刺拔除鼻膜(6片/盒)* 3盒', '$330'
' 【KILADOLL 奇拉朵】神奇粉刺拔除鼻膜(6片/盒)', '$120'
' 【Dr.Satin】魚子奇蹟痘痘修護精華15ML', '$295'
' 【貝膚黛瑪BIODERMA】雷斑倍護高效防曬乳液SPF50+ PA+++ 30ml', '$800'
' 【貝膚黛瑪BIODERMA】舒敏淨白 三重防護組(雷斑倍護高效防曬乳液30ml送舒敏高效潔膚液100ml)', '$800'
' 【舒特膚】長效潤膚乳200ml', '$610'
' 【Sensimin舒逸敏】舒緩噴霧 (120ml)', '$700'
' 【Sensimin舒逸敏】修復凝露 (200ml)', '$1060'
' 【Sensimin舒逸敏】滋潤潔膚露 (200ml)', '$1060'
' 【貝膚黛瑪BIODERMA】全效防護組(倍護水潤防曬乳液40ml送舒敏高效潔膚液100ml)', '$680'
' 【貝膚黛瑪BIODERMA】倍護水潤防曬乳液SPF50+ PA++++ 40ml', '$748'
' 【貝膚黛瑪BIODERMA】舒敏保濕潔膚凝露200ml', '$680'
' 【貝膚黛瑪BIODERMA】舒敏DS特效修護乳40ml', '$980'
' 【貝膚黛瑪BIODERMA】舒敏賦活眼部精華乳(15ml)', '$680'
' 【貝膚黛瑪BIODERMA】舒敏賦活保濕面膜(75ml)', '$800'
' 【貝膚黛瑪BIODERMA】舒敏特效修護霜(40ml)', '$980'
' 【貝膚黛瑪BIODERMA】舒敏賦活保濕凝乳(40ml)', '$780'
' 【貝膚黛瑪BIODERMA】舒敏高效潔膚液(500ml)2入組', '$1085'
' 【貝膚黛瑪BIODERMA】舒敏保濕化妝水(250ml/瓶)', '$680'
' 【貝膚黛瑪BIODERMA】舒敏高效潔膚液(500ml/瓶)', '$700'
' 波蘭【得美媞 DERMEDIC】優舒緊緻眼霜15g', '$380'
' 波蘭【得美媞 DERMEDIC】優舒滋養晚霜55g', '$424'
' 【Dr.Satin】魚子美白黃金胜肽面膜3片/盒', '$150'
' 【妲己佳人 DARLIN】絕對美白亮澤面膜 3片/盒(15分鐘亮一階！)', '$820'
' 【妲己佳人 DARLIN】天后極淨白植萃精華液30ml (7天-白淨透亮。有機美白專利)', '$2100'
' 【Palmer’s 帕瑪氏】深透白淡斑多胜肽修護霜75g ', '$580'
' 【Palmer’s 帕瑪氏】深透白美白勻亮精華油30ml', '$950'
' 【Palmer’s 帕瑪氏】深透白淡斑霜(雪肌霜)75g', '$560'
' 【Palmer’s 帕瑪氏】深透白淡斑精華30g', '$840'
' 【台灣海洋 Taiwan Yes】白金9胜肽美白精華液30ml', '$530'
' 【台灣海洋 Taiwan Yes】白金9胜肽美白化妝水120ML', '$350'
' 【台灣海洋 Taiwan Yes】白金9胜肽潤色隔離霜30ML', '$880'
' 【台灣海洋 Taiwan Yes】白金9胜肽美白乳液100ml', '$440'
' 【Dr.Satin】魚子高效活氧亮白精華液30ml(1+1/組)', '$1180'
' 【Dr.Satin】魚子高效緊緻淨白霜30ml(1+1/組)', '$1380'
' 【Dr.Satin】魚子煥膚奇蹟杏仁酸菁萃30ml', '$790'
' 【貝膚黛瑪BIODERMA】舒益PP修護滋養乳(200ml)', '$900'
' 【Sensimin舒逸敏】修復凝露 (200ml)', '$1060'
' 【Sensimin舒逸敏】滋潤潔膚露 (200ml)', '$1060'
' 【Sensimin舒逸敏】舒緩噴霧 (120ml)', '$700'
' 【貝膚黛瑪BIODERMA】舒益高效修護組(舒益PP修護滋養乳200ml+舒益潔膚凝露200ml)', '$1185'
' 【貝膚黛瑪BIODERMA】舒益溫和潔膚皂(150g)', '$280'
' 【Mustela 慕之恬廊】舒恬良柔舒霜 200ml(滋養型)', '$600'
' 【貝膚黛瑪BIODERMA】舒益潔膚凝露(200ml)', '$680'
' 【Sensimin舒逸敏】修復凝露 (100ml)', '$329'
' 【Sensimin舒逸敏】滋潤潔膚露 (200ml)', '$530'
' 【Sensimin舒逸敏】修復凝露 (200ml)', '$530'
' 【Sensimin舒逸敏】舒緩噴霧 (120ml)', '$350'
' 【貝膚黛瑪BIODERMA】雷斑倍護高效防曬乳液SPF50+ PA+++ 30ml', '$800'
' 【貝膚黛瑪BIODERMA】舒敏淨白 三重防護組(雷斑倍護高效防曬乳液30ml送舒敏高效潔膚液100ml)', '$800'
' 【貝膚黛瑪BIODERMA】舒益PP修護滋養乳(200ml)', '$900'
' 【貝膚黛瑪BIODERMA】倍護水潤防曬乳液SPF50+ PA++++ 40ml', '$748'
' 【貝膚黛瑪BIODERMA】全效防護組(倍護水潤防曬乳液40ml送舒敏高效潔膚液100ml)', '$680'
' 【貝膚黛瑪BIODERMA】保濕水潤潔膚液500ml/瓶', '$700'
' 【貝膚黛瑪BIODERMA】舒益高效修護組(舒益PP修護滋養乳200ml+舒益潔膚凝露200ml)', '$1185'
' 【貝膚黛瑪BIODERMA】舒敏保濕潔膚凝露200ml', '$680'
' 【貝膚黛瑪BIODERMA】舒益溫和潔膚皂(150g)', '$280'
' 【貝膚黛瑪BIODERMA】舒敏DS特效修護乳40ml', '$980'
' 【貝膚黛瑪BIODERMA】保濕水潤潔膚乳(250ml)', '$680'
' 【貝膚黛瑪BIODERMA】保濕水潤化妝水(250ml)', '$680'
' 【貝膚黛瑪BIODERMA】保濕水潤精華(40ml)', '$980'
' 【貝膚黛瑪BIODERMA】保濕水潤凝乳(40ml)', '$800'
' 【貝膚黛瑪BIODERMA】舒益潔膚凝露(200ml)', '$680'
' 【貝膚黛瑪BIODERMA】舒敏特效修護霜(40ml)', '$980'
' 【貝膚黛瑪BIODERMA】舒敏賦活眼部精華乳(15ml)', '$680'
' 【貝膚黛瑪BIODERMA】舒敏賦活保濕面膜(75ml)', '$800'
' 【貝膚黛瑪BIODERMA】舒敏保濕化妝水(250ml/瓶)', '$680'
' 【Dr.Satin】魚子EGF珍珠女神霜45ml', '$990'
' 【Dr.Satin】魚子水動能黃金胜肽面膜3片/盒', '$150'
' 【Dr.Satin】魚子美白黃金胜肽面膜3片/盒', '$150'
' 【Dr.Satin】魚子淨膚潔顏慕斯180ml', '$360'
' 【Dr.Satin】魚子高修護黃金胜肽面膜3片/盒', '$150'
' 【Dr.Satin】魚子淨痘黃金胜肽面膜3片/盒', '$150'
' 【Dr.Satin】魚子EGF特潤肌因露30ML', '$640'
' 【Dr.Satin】魚子大馬士革玫瑰保濕噴霧110ML', '$300'
' 【Dr.Satin】魚子奇蹟藍銅保濕噴霧110ML', '$300'
' 【Dr.Satin】頂級魚子特潤精純乳霜45ml', '$990'
' 【Dr.Satin】魚子無油全能卸妝液220ml', '$445'
' 【Dr.Satin】魚子高水感保濕奇蹟乳120ml', '$690'
' 【Dr.Satin】魚子奇蹟柔瑕CC霜SPF50+★★(1+1/組)', '$799'
' 【Dr.Satin】魚子奇蹟高水感保濕菁露150ml', '$490'
' 【Dr.Satin】魚子奇蹟痘痘修護精華15ML', '$295'
' 【Dr.Satin】魚子高效活氧亮白精華液30ml(1+1/組)', '$1180'
' 【Dr.Satin】魚子極緻潤白化妝水-無香-(1+1/組)', '$890'
' 【Dr.Satin】魚子高效緊緻淨白霜30ml(1+1/組)', '$1380'
' 【Dr.Satin】魚子舒敏淨化卸妝乳180ml (1+1/組)', '$790'
' 【舒特膚】長效潤膚乳200ml', '$610'
' 【舒特膚】全日護兒童防曬乳SPF50/PA++++(150ML)', '$1173'
' 【舒特膚】長效潤膚霜100ml-受損及乾燥性皮膚適用', '$765'
' 【舒特膚】全日護防曬噴霧劑SPF30/PA+++(150ml)', '$1173'
' 【舒特膚】全日護防曬凝乳SPF30/PA+++清爽型30ML', '$595'
' 【舒特膚】全日護高效防曬凝露SPF50/PA++++(50ML)-敏弱肌膚適用', '$680'
' 【舒特膚】極緻全護低敏防曬霜SPF50+(50ml)', '$680'
' 【舒特膚】ERC5強護保溼精華乳85g', '$630'
' 【舒特膚】AD益膚康修護滋養乳295ml', '$1080'
' 【舒特膚】AD益膚康修護潔膚乳295ml-敏感性膚質適用', '$880'
' 波蘭【得美媞 DERMEDIC】玻尿酸超水感潔膚水400ml', '$476'
' 波蘭【得美媞 DERMEDIC】玻尿酸超水感系列-基礎保養三件組', '$1470'
' 波蘭【得美媞 DERMEDIC】玻尿酸超水感系列-加強保濕四件組', '$1720'
' 波蘭【得美媞 DERMEDIC】玻尿酸超水感系列-清潔三件組(潔膚水400ml+洗面乳200ml+去角質50g)', '$1090'
' 波蘭【得美媞 DERMEDIC】優舒緊緻眼霜15g', '$380'
' 波蘭【得美媞 DERMEDIC】優舒滋養晚霜55g', '$424'
' 波蘭【得美媞 DERMEDIC】優舒保濕日霜55g', '$424'
' 波蘭【得美媞 DERMEDIC】亞麻籽特潤膚護手霜100g', '$256'
' 波蘭【得美媞 DERMEDIC】優舒抗老乳霜55g', '$508'
' 波蘭【得美媞 DERMEDIC】優舒保濕洗面乳200ml', '$348'
' 波蘭【得美媞 DERMEDIC】優舒保濕卸妝乳200ml', '$336'
' 波蘭【DERMEDIC】玻尿酸超水感潔膚水100ml', '$225'
' 波蘭【得美媞 DERMEDIC】玻尿酸超水感洗面乳200ml', '$320'
' 波蘭【得美媞 DERMEDIC】玻尿酸超水感抗皺修護晚霜55ml', '$520'
' 波蘭【得美媞 DERMEDIC】玻尿酸超水感長效保濕凝霜50ml', '$488'
' 波蘭【得美媞 DERMEDIC】玻尿酸超水感保濕精華30ml', '$556'
' 波蘭【得美媞 DERMEDIC】玻尿酸超水感彈力眼霜15g', '$380'
' 【妲己佳人 DARLIN】去味P止汗噴霧50ml/瓶(除臭制汗無香精)', '$699'
' 【妲己佳人 DARLIN】粉刺代謝噴霧120ml/瓶', '$499'
' 【妲己佳人 DARLIN】耐曬P防曬冰霧SPF50★★(左旋C美白！專家級防曬！)', '$349'
' 【妲己佳人 DARLIN】精萃卸妝按摩霜100ml (極緻卸洗 溫柔呵護)', '$890'
' 【妲己佳人 DARLIN】天后完美青春露110ml (無酒精超完美青春露)', '$1680'
' 【妲己佳人 DARLIN】超潤鎖水保濕Q彈面膜 3片/盒(超潤保濕！)', '$820'
' 【妲己佳人 DARLIN】絕對美白亮澤面膜 3片/盒(15分鐘亮一階！)', '$820'
' 【妲己佳人 DARLIN】天后微導極效抗痕精華液30ml', '$2600'
' 【妲己佳人 DARLIN】天后賦活科研全能眼霜15ml/瓶', '$2100'
' 【妲己佳人 DARLIN】天后頂級凍齡精華液30ml/瓶', '$2900'
' 【妲己佳人 DARLIN】天后微導拉提雕塑霜30ml/瓶', '$2800'
' 【妲己佳人 DARLIN】天后頂級肌因再生霜15ml/瓶', '$3600'
' 【妲己佳人 DARLIN】天后賦活斷黑修護眼霜15ml', '$1900'
' 【妲己佳人 DARLIN】天后賦活眼袋撫平霜15ml', '$1900'
' 【妲己佳人 DARLIN】天后水漾保濕精華液30ml', '$1800'
' 【台灣海洋 Taiwan Yes】礦萃保濕晚安晶凍55ml', '$890'
' 【台灣海洋 Taiwan Yes】真淨 手足龜裂修護霜75ml', '$320'
' 【台灣海洋 Taiwan Yes】礦萃保濕凝霜55ml', '$710'
' 【台灣海洋 Taiwan Yes】海洋礦萃保濕晶露120ml', '$530'
' 【台灣海洋 Taiwan Yes】礦萃保濕精萃30ml', '$620'
' 【台灣海洋 Taiwan Yes】活氧水潤面膜6入/盒', '$270'
' 【台灣海洋 Taiwan Yes】活氧撫紋面膜6入/盒', '$270'
' 【台灣海洋 Taiwan Yes】緊緻Q彈胜月太面膜6入/盒', '$265'
' 【台灣海洋 Taiwan Yes】截黑美白雙效面膜6入/盒', '$225'
' 【台灣海洋 Taiwan Yes】海洋深層水膠原保濕面膜6入/盒', '$265'
' 【台灣海洋 Taiwan Yes】特潤玻尿酸24hrs保濕精華霜50ML', '$1150'
' 【台灣海洋 Taiwan Yes】特潤玻尿酸24hrs保濕潔顏霜120ML', '$200'
' 【台灣海洋 Taiwan Yes】特潤玻尿酸24hrs保濕化妝水180ML', '$520'
' 【台灣海洋 Taiwan Yes】特潤玻尿酸24hrs保濕面膜6入', '$265'
' 【台灣海洋 Taiwan Yes】特潤玻尿酸24hrs保濕精華液30ML', '$800'
' 【台灣海洋 Taiwan Yes】真淨健髮洗髮精200ML', '$225'
' 【台灣海洋 Taiwan Yes】深海活妍白金面膜5入', '$398'
' 【台灣海洋 Taiwan Yes】真淨 健髮洗髮精500ML', '$540'
' 【台灣海洋 Taiwan Yes】真淨 草本沐浴精200ML', '$225'
' 【Aveeno 艾惟諾】燕麥保濕沐浴旅行組', '$125'
' 【Aveeno艾惟諾】水感保濕乳 350ml', '$340'
' 【Aveeno艾惟諾】天然燕麥保濕乳354ml', '$340'
' 【Aveeno艾惟諾】燕麥沐浴露354ML', '$287'
' 【Aveeno艾惟諾】燕麥高效舒緩保濕乳354ML', '$368'
' 【Aveeno艾惟諾】天然燕麥高效舒緩沐浴354ML', '$314'
' 【Aveeno艾惟諾】燕麥高效舒緩護手霜100G', '$224'
' 【美娜圖塔】天然橄欖去角質霜200ml  ', '$399'
' 【美娜圖塔】紅石榴亮麗護色髮浴(染後髮質適用) 300ml', '$299'
' 【美娜圖塔】紅石榴瞬效全能修護霜50ml  ', '$499'
' 【美娜圖塔】紅石榴高機能水凝卸妝乳250ml  ', '$399'
' 【美娜圖塔】紅石榴煥白護手霜100ml  ', '$299'
' 【美娜圖塔】紅石榴淨化還原髮浴(全髮質適用) 300ml', '$299'
' 【美娜圖塔】紅石榴彈力護色髮膜(染後髮質適用) 250ml', '$399'
' 【美娜圖塔】紅石榴潤沁沐浴露300ml  ', '$299'
' 【美娜圖塔】紅石榴喚膚滋養霜250ml  ', '$499'
' 【美娜圖塔】紅石榴緊緻身體乳250ml  ', '$399'
' 【美娜圖塔】紅石榴果籽臉部去角質100ml   ', '$299'
' 【美娜圖塔】紅石榴光澤護色護髮素300ml  ', '$299'
' 【美娜圖塔】橄欖喚膚滋養霜250ml  ', '$450'
' 【美娜圖塔】橄欖光澤潤髮素300ml  ', '$299'
' 【美娜圖塔】橄欖清爽沐浴露300ml  ', '$299'
' 【美娜圖塔】橄欖清爽身體乳250ml  ', '$399'
' 【美娜圖塔】橄欖頭皮修護髮浴(乾燥受損髮質)300ml', '$299'
' 【美娜圖塔】橄欖頭皮養護髮浴(任何髮質) 300ml', '$299'
' 【美娜圖塔】橄欖好吸收護手霜100ml   ', '$299'
' 【自然匯 InNature】藍銅胜肽健髮修補菁華100ML', '$480'
' 【自然匯 InNature】藍銅胜肽健髮洗髮凝露520ML', '$760'
' 【自然匯 InNature】藍銅胜肽修護鎖色護髮膜520ML', '$760'
' 【自然匯 InNature】藍銅胜肽修護鎖色洗髮凝露520ML', '$760'
' 【自然匯 InNature】藍銅胜肽修護鎖色柔護髮油100ml', '$480'
' 【自然匯 InNature】藍銅胜肽健髮護髮膜520ML', '$760'
' 【自然匯 InNature】藍銅胜肽頭皮控油去脂敷膜16MLx3', '$480'
' 【自然匯 InNature】藍銅胜肽控油去屑洗髮凝露520ML', '$760'
' 【自然匯 InNature】藍銅胜肽頭皮補水保濕敷膜16MLx3', '$480'
' 【自然匯 InNature】藍銅胜肽頭皮舒緩鎮靜敷膜16MLx3', '$480'
' 【自然匯 InNature】藍銅胜肽頭皮涼水菁華-去屑淨膚80ML', '$430'
' 【自然匯 InNature】藍銅胜肽頭皮涼水菁華-補水保濕80ML', '$430'
' 【自然匯 InNature】藍銅胜肽頭皮涼水菁華-油控去脂80ML', '$430'
' 【自然匯 InNature】藍銅胜肽頭皮涼水菁華-舒緩鎮靜80ML', '$430'
' 【自然匯 InNature】藍銅胜肽頭皮角質淨化凝露-舒緩鎮靜120ml', '$430'
' 【自然匯 InNature】藍銅胜肽頭皮角質淨化凝露-保濕補水120ml', '$430'
' 【ORRER 歐露兒】有機添加藍錦葵護髮染髮霜(5/2 葡紫棕)', '$210'
' 【ORRER 歐露兒】有機添加洋甘菊護髮染髮霜(4/4金銅棕)', '$210'
' 【ORRER 歐露兒】有機添加依蘭護髮染髮霜(4/7亞麻棕)', '$210'
